feature,coefficient,main_effect,abs_main_effect
1,0.048677020352935224,-0.09735404070587045,0.09735404070587045
5,0.04788982064523343,-0.09577964129046686,0.09577964129046686
6,0.04764984838724676,-0.09529969677449351,0.09529969677449351
2,0.04700376593567971,-0.09400753187135942,0.09400753187135942
3,0.04623739572302047,-0.09247479144604094,0.09247479144604094
8,0.04555559798203948,-0.09111119596407896,0.09111119596407896
7,0.04386566567294839,-0.08773133134589678,0.08773133134589678
9,0.04301949974209607,-0.08603899948419214,0.08603899948419214
4,0.041233694991698294,-0.08246738998339659,0.08246738998339659
