feature_a,feature_b,coefficient,interaction_effect,abs_interaction_effect
8,19,0.00010119419232046054,0.00040477676928184214,0.00040477676928184214
11,13,9.336111190327601e-5,0.00037344444761310404,0.00037344444761310404
2,10,-9.185048464155419e-5,-0.00036740193856621677,0.00036740193856621677
11,19,9.09866422441584e-5,0.0003639465689766336,0.0003639465689766336
15,17,-9.000769830914187e-5,-0.0003600307932365675,0.0003600307932365675
11,14,-8.984886551866294e-5,-0.00035939546207465175,0.00035939546207465175
8,15,-8.899454531297295e-5,-0.0003559781812518918,0.0003559781812518918
2,9,-8.753421491769526e-5,-0.00035013685967078104,0.00035013685967078104
5,17,8.703310083523971e-5,0.00034813240334095885,0.00034813240334095885
3,4,-8.537837004973775e-5,-0.000341513480198951,0.000341513480198951
9,10,-8.377906340706478e-5,-0.0003351162536282591,0.0003351162536282591
16,18,8.127626380859988e-5,0.00032510505523439953,0.00032510505523439953
15,19,7.665179179616038e-5,0.00030660716718464154,0.00030660716718464154
1,15,-7.574730614601493e-5,-0.0003029892245840597,0.0003029892245840597
8,12,7.125267563401317e-5,0.0002850107025360527,0.0002850107025360527
14,15,-7.001032884568627e-5,-0.00028004131538274506,0.00028004131538274506
7,18,-6.227656888791247e-5,-0.0002491062755516499,0.0002491062755516499
8,16,6.188985104904274e-5,0.00024755940419617095,0.00024755940419617095
7,16,5.4185747667130895e-5,0.00021674299066852358,0.00021674299066852358
11,15,-5.4031228846954365e-5,-0.00021612491538781746,0.00021612491538781746
10,17,-4.858243926742292e-5,-0.0001943297570696917,0.0001943297570696917
10,13,-4.821984851355543e-5,-0.00019287939405422173,0.00019287939405422173
8,10,4.736095263046959e-5,0.00018944381052187837,0.00018944381052187837
10,19,4.499179237404602e-5,0.00017996716949618408,0.00017996716949618408
5,14,-4.377941639200061e-5,-0.00017511766556800243,0.00017511766556800243
7,12,-4.373965191939623e-5,-0.00017495860767758492,0.00017495860767758492
9,15,-4.281078679946597e-5,-0.00017124314719786388,0.00017124314719786388
14,16,-4.1067396869271054e-5,-0.00016426958747708421,0.00016426958747708421
7,15,-4.0103691963169806e-5,-0.00016041476785267923,0.00016041476785267923
6,7,3.920516416633335e-5,0.0001568206566653334,0.0001568206566653334
9,17,-3.8554097164026496e-5,-0.00015421638865610598,0.00015421638865610598
15,16,-3.5668149739879335e-5,-0.00014267259895951734,0.00014267259895951734
8,11,-3.529057460605182e-5,-0.0001411622984242073,0.0001411622984242073
7,14,-3.4883370635954746e-5,-0.00013953348254381898,0.00013953348254381898
16,17,-3.320946519148188e-5,-0.00013283786076592752,0.00013283786076592752
10,15,3.200777916367598e-5,0.00012803111665470393,0.00012803111665470393
7,10,-3.0606695991309735e-5,-0.00012242678396523894,0.00012242678396523894
3,12,3.048817768080785e-5,0.0001219527107232314,0.0001219527107232314
17,18,-2.8734281732114078e-5,-0.00011493712692845631,0.00011493712692845631
10,18,-2.8083491661393817e-5,-0.00011233396664557527,0.00011233396664557527
1,18,2.6961493058249436e-5,0.00010784597223299774,0.00010784597223299774
15,18,-2.5162776755908306e-5,-0.00010065110702363322,0.00010065110702363322
3,17,-2.3747232835606008e-5,-9.498893134242403e-5,9.498893134242403e-5
9,16,2.1120324044883714e-5,8.448129617953486e-5,8.448129617953486e-5
11,16,2.0985958026127887e-5,8.394383210451155e-5,8.394383210451155e-5
1,11,1.9540807779549243e-5,7.816323111819697e-5,7.816323111819697e-5
10,11,-1.2456986387634147e-5,-4.9827945550536587e-5,4.9827945550536587e-5
3,10,7.937680602253499e-6,3.1750722409013997e-5,3.1750722409013997e-5
10,16,5.965730560771737e-6,2.3862922243086948e-5,2.3862922243086948e-5
11,18,-4.162133682487218e-6,-1.6648534729948872e-5,1.6648534729948872e-5
4,17,-2.155270185769803e-6,-8.621080743079212e-6,8.621080743079212e-6
11,17,-2.0910703190137048e-6,-8.364281276054819e-6,8.364281276054819e-6
6,18,9.190988473593842e-7,3.6763953894375367e-6,3.6763953894375367e-6
